"time","city","latitude","longitude","european_aqi","pm10","pm2_5","carbon_monoxide","nitrogen_dioxide","sulphur_dioxide","ozone","ammonia","uv_index_clear_sky","uv_index","dust","aerosol_optical_depth","alder_pollen","birch_pollen","grass_pollen","mugwort_pollen","olive_pollen","ragweed_pollen"
"2025-06-01 15:00:00+00:00","Marseille",43.2965,5.3698,44.0,13.800000190734863,8.5,116.0,2.4000000953674316,0.5,106.0,0.20000000298023224,3.450000047683716,3.3499999046325684,1.0,0.1899999976158142,0.6000000238418579,0.800000011920929,5.699999809265137,0.0,4.400000095367432,0.0
"2025-06-01 16:00:00+00:00","Marseille",43.2965,5.3698,44.66666793823242,11.399999618530273,8.199999809265137,115.0,2.9000000953674316,0.5,107.0,0.20000000298023224,1.7999999523162842,1.7000000476837158,1.0,0.20000000298023224,0.5,0.8999999761581421,5.699999809265137,0.0,5.0,0.0
"2025-06-01 17:00:00+00:00","Marseille",43.2965,5.3698,42.0,12.399999618530273,8.0,116.0,3.799999952316284,0.5,103.0,0.20000000298023224,0.699999988079071,0.6499999761581421,1.0,0.20999999344348907,0.4000000059604645,0.800000011920929,5.900000095367432,0.0,7.5,0.0
"2025-06-01 18:00:00+00:00","Marseille",43.2965,5.3698,39.20000076293945,12.800000190734863,7.599999904632568,113.0,4.800000190734863,0.5,98.0,0.20000000298023224,0.20000000298023224,0.15000000596046448,1.0,0.23999999463558197,0.30000001192092896,0.6000000238418579,6.300000190734863,0.0,8.800000190734863,0.0
"2025-06-01 19:00:00+00:00","Marseille",43.2965,5.3698,37.599998474121094,12.800000190734863,7.5,114.0,6.300000190734863,0.5,94.0,0.20000000298023224,0.0,0.0,1.0,0.2800000011920929,0.20000000298023224,0.5,7.699999809265137,0.0,9.0,0.0
"2025-06-01 20:00:00+00:00","Marseille",43.2965,5.3698,36.39999771118164,12.100000381469727,7.699999809265137,115.0,7.800000190734863,0.5,91.0,0.20000000298023224,0.0,0.0,1.0,0.3100000023841858,0.30000001192092896,0.4000000059604645,7.599999904632568,0.0,9.300000190734863,0.0
"2025-06-01 21:00:00+00:00","Marseille",43.2965,5.3698,35.599998474121094,12.5,7.300000190734863,117.0,8.0,0.699999988079071,89.0,0.30000001192092896,0.0,0.0,1.0,0.3199999928474426,0.30000001192092896,0.4000000059604645,9.699999809265137,0.0,9.800000190734863,0.0
"2025-06-01 22:00:00+00:00","Marseille",43.2965,5.3698,34.400001525878906,12.899999618530273,7.199999809265137,119.0,8.600000381469727,0.699999988079071,86.0,0.30000001192092896,0.0,0.0,1.0,0.33000001311302185,0.30000001192092896,0.4000000059604645,11.5,0.0,10.5,0.0
"2025-06-01 23:00:00+00:00","Marseille",43.2965,5.3698,33.20000076293945,12.600000381469727,7.900000095367432,120.0,8.600000381469727,0.699999988079071,83.0,0.30000001192092896,0.0,0.0,1.0,0.3199999928474426,0.20000000298023224,0.4000000059604645,12.600000381469727,0.0,10.300000190734863,0.0
"2025-06-02 00:00:00+00:00","Marseille",43.2965,5.3698,31.599998474121094,12.300000190734863,7.5,119.0,8.199999809265137,0.800000011920929,79.0,0.30000001192092896,0.0,0.0,1.0,0.33000001311302185,0.10000000149011612,0.30000001192092896,11.100000381469727,0.0,10.199999809265137,0.0
"2025-06-02 01:00:00+00:00","Marseille",43.2965,5.3698,30.799999237060547,12.300000190734863,8.399999618530273,119.0,10.0,0.800000011920929,77.0,0.4000000059604645,0.0,0.0,1.0,0.3400000035762787,0.10000000149011612,0.30000001192092896,9.199999809265137,0.0,10.899999618530273,0.0
"2025-06-02 02:00:00+00:00","Marseille",43.2965,5.3698,30.399999618530273,11.300000190734863,8.800000190734863,119.0,9.0,0.699999988079071,76.0,0.4000000059604645,0.0,0.0,1.0,0.36000001430511475,0.10000000149011612,0.30000001192092896,5.400000095367432,0.0,10.800000190734863,0.0
"2025-06-02 03:00:00+00:00","Marseille",43.2965,5.3698,30.0,11.100000381469727,9.100000381469727,121.0,8.300000190734863,0.6000000238418579,75.0,0.4000000059604645,0.0,0.0,1.0,0.3499999940395355,0.10000000149011612,0.4000000059604645,5.099999904632568,0.0,10.0,0.0
"2025-06-02 04:00:00+00:00","Marseille",43.2965,5.3698,28.399999618530273,10.5,8.0,124.0,8.5,0.6000000238418579,71.0,0.4000000059604645,0.0,0.0,1.0,0.3400000035762787,0.10000000149011612,0.4000000059604645,6.099999904632568,0.0,5.300000190734863,0.0
"2025-06-02 05:00:00+00:00","Marseille",43.2965,5.3698,30.799999237060547,9.899999618530273,7.699999809265137,125.0,9.699999809265137,0.6000000238418579,77.0,0.4000000059604645,0.20000000298023224,0.10000000149011612,1.0,0.3499999940395355,0.10000000149011612,0.5,8.300000190734863,0.0,6.800000190734863,0.0
"2025-06-02 06:00:00+00:00","Marseille",43.2965,5.3698,32.0,9.800000190734863,6.900000095367432,130.0,11.300000190734863,0.699999988079071,80.0,0.4000000059604645,0.6499999761581421,0.3499999940395355,1.0,0.3400000035762787,0.10000000149011612,0.5,10.899999618530273,0.0,7.099999904632568,0.0
"2025-06-02 07:00:00+00:00","Marseille",43.2965,5.3698,29.200000762939453,10.100000381469727,7.400000095367432,135.0,13.800000190734863,1.100000023841858,73.0,0.4000000059604645,1.649999976158142,1.0499999523162842,1.0,0.3199999928474426,0.10000000149011612,0.4000000059604645,9.5,0.0,7.0,0.0
"2025-06-02 08:00:00+00:00","Marseille",43.2965,5.3698,29.600000381469727,10.600000381469727,7.699999809265137,138.0,11.100000381469727,0.8999999761581421,74.0,0.4000000059604645,3.1500000953674316,2.299999952316284,1.0,0.33000001311302185,0.10000000149011612,0.4000000059604645,8.300000190734863,0.0,7.199999809265137,0.0
"2025-06-02 09:00:00+00:00","Marseille",43.2965,5.3698,32.400001525878906,11.199999809265137,7.5,132.0,9.800000190734863,0.8999999761581421,81.0,0.4000000059604645,4.800000190734863,2.950000047683716,1.0,0.3700000047683716,0.10000000149011612,0.4000000059604645,7.099999904632568,0.0,7.5,0.0
"2025-06-02 10:00:00+00:00","Marseille",43.2965,5.3698,34.400001525878906,9.800000190734863,6.800000190734863,123.0,7.699999809265137,0.8999999761581421,86.0,0.30000001192092896,6.25,3.75,1.0,0.3700000047683716,0.10000000149011612,0.4000000059604645,6.199999809265137,0.0,7.5,0.0
"2025-06-02 11:00:00+00:00","Marseille",43.2965,5.3698,37.599998474121094,9.199999809265137,6.599999904632568,117.0,6.699999809265137,0.699999988079071,94.0,0.10000000149011612,7.099999904632568,4.699999809265137,1.0,0.3700000047683716,0.10000000149011612,0.30000001192092896,4.5,0.0,7.599999904632568,0.0
"2025-06-02 12:00:00+00:00","Marseille",43.2965,5.3698,38.0,9.100000381469727,6.300000190734863,116.0,4.300000190734863,0.6000000238418579,95.0,0.10000000149011612,7.150000095367432,5.949999809265137,1.0,0.3700000047683716,0.20000000298023224,0.30000001192092896,3.9000000953674316,0.0,7.5,0.0
"2025-06-02 13:00:00+00:00","Marseille",43.2965,5.3698,38.400001525878906,9.899999618530273,6.900000095367432,117.0,3.799999952316284,0.699999988079071,96.0,0.10000000149011612,6.300000190734863,5.050000190734863,1.0,0.3700000047683716,0.20000000298023224,0.4000000059604645,3.799999952316284,0.0,7.199999809265137,0.0
"2025-06-02 14:00:00+00:00","Marseille",43.2965,5.3698,40.0,11.100000381469727,7.5,114.0,3.200000047683716,0.6000000238418579,100.0,0.10000000149011612,4.800000190734863,3.75,1.0,0.3400000035762787,0.30000001192092896,0.5,3.5999999046325684,0.0,6.0,0.0
"2025-06-02 15:00:00+00:00","Marseille",43.2965,5.3698,40.0,12.0,7.0,113.0,3.5,0.5,100.0,0.10000000149011612,3.0999999046325684,2.549999952316284,1.0,0.3400000035762787,0.4000000059604645,0.6000000238418579,3.4000000953674316,0.0,5.099999904632568,0.0
"2025-06-02 16:00:00+00:00","Marseille",43.2965,5.3698,38.80000305175781,11.699999809265137,7.199999809265137,114.0,4.300000190734863,0.6000000238418579,97.0,0.10000000149011612,1.600000023841858,1.4500000476837158,1.0,0.3499999940395355,0.4000000059604645,0.6000000238418579,3.200000047683716,0.0,5.099999904632568,0.0
"2025-06-02 17:00:00+00:00","Marseille",43.2965,5.3698,37.599998474121094,12.399999618530273,7.599999904632568,116.0,4.800000190734863,0.699999988079071,94.0,0.10000000149011612,0.6499999761581421,0.6000000238418579,1.0,0.3199999928474426,0.4000000059604645,0.30000001192092896,3.0,0.0,5.599999904632568,0.0
"2025-06-02 18:00:00+00:00","Marseille",43.2965,5.3698,35.20000076293945,12.399999618530273,8.0,116.0,7.699999809265137,0.800000011920929,88.0,0.20000000298023224,0.20000000298023224,0.15000000596046448,2.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,2.799999952316284,0.0,3.0999999046325684,0.0
"2025-06-02 19:00:00+00:00","Marseille",43.2965,5.3698,32.79999923706055,12.5,8.800000190734863,123.0,10.5,0.8999999761581421,82.0,0.30000001192092896,0.0,0.0,2.0,0.28999999165534973,0.30000001192092896,0.4000000059604645,3.0,0.0,2.799999952316284,0.0
"2025-06-02 20:00:00+00:00","Marseille",43.2965,5.3698,32.79999923706055,12.600000381469727,8.699999809265137,124.0,11.100000381469727,0.8999999761581421,82.0,0.4000000059604645,0.0,0.0,2.0,0.27000001072883606,0.20000000298023224,0.4000000059604645,3.700000047683716,0.0,5.400000095367432,0.0
"2025-06-02 21:00:00+00:00","Marseille",43.2965,5.3698,30.799999237060547,12.899999618530273,9.600000381469727,126.0,11.899999618530273,1.0,77.0,0.4000000059604645,0.0,0.0,2.0,0.27000001072883606,0.10000000149011612,0.4000000059604645,4.099999904632568,0.0,5.199999809265137,0.0
"2025-06-02 22:00:00+00:00","Marseille",43.2965,5.3698,29.600000381469727,13.800000190734863,9.699999809265137,130.0,12.399999618530273,1.100000023841858,74.0,0.5,0.0,0.0,2.0,0.25,0.10000000149011612,0.30000001192092896,3.700000047683716,0.0,4.699999809265137,0.0
"2025-06-02 23:00:00+00:00","Marseille",43.2965,5.3698,26.39999771118164,14.5,9.800000190734863,137.0,15.100000381469727,1.100000023841858,66.0,0.5,0.0,0.0,2.0,0.25999999046325684,0.10000000149011612,0.30000001192092896,4.0,0.0,4.0,0.0
"2025-06-01 00:00:00+00:00","Lyon",45.764,4.8357,15.199999809265137,11.399999618530273,8.899999618530273,175.0,18.700000762939453,1.600000023841858,38.0,2.5,0.0,0.0,1.0,0.17000000178813934,0.0,0.10000000149011612,109.5,0.0,1.0,0.0
"2025-06-01 01:00:00+00:00","Lyon",45.764,4.8357,14.800000190734863,10.399999618530273,8.399999618530273,175.0,18.799999237060547,1.600000023841858,37.0,2.5,0.0,0.0,1.0,0.17000000178813934,0.0,0.20000000298023224,98.30000305175781,0.0,1.0,0.0
"2025-06-01 02:00:00+00:00","Lyon",45.764,4.8357,14.02499771118164,9.699999809265137,8.600000381469727,176.0,16.5,1.600000023841858,32.0,2.799999952316284,0.0,0.0,1.0,0.1599999964237213,0.0,0.20000000298023224,89.5999984741211,0.0,2.0,0.0
